ticket_id,created_at,first_response_at,resolved_at,priority,status,channel,category_id,assigned_agent_id,requester_department,affected_service,summary,description,escalated,outage_related
602,2024-02-11 13:55:51,2024-02-11 16:50:55.568904829,2024-02-12 14:37:21.334533748,P4,resolved,chat,5,8,Warehouse,business-apps,Email quarantine released but message still missing.,Email quarantine released but message still missing. Reported by Jennifer from HR.,False,False
603,2024-02-11 15:40:13,2024-02-11 16:17:43.856378915,2024-02-11 17:01:57.295788088,P1,resolved,email,1,8,Sales,identity,Printer on dock 4 is stuck in offline state.,Printer on dock 4 is stuck in offline state. Reported by Tracy from Warehouse.,True,False
604,2024-02-11 16:03:37,2024-02-11 18:50:59.326029458,2024-02-12 03:15:11.657566194,P3,resolved,portal,6,6,IT,peripherals,Mailbox forwarding rule recreated after removal.,Mailbox forwarding rule recreated after removal. Reported by Katherine from Operations.,False,False
605,2024-02-12 01:43:17,2024-02-12 06:49:29.118038415,2024-02-12 19:03:07.492339151,P3,resolved,phone,7,7,Operations,security,Warehouse RF gun drops Wi-Fi in aisle B.,Warehouse RF gun drops Wi-Fi in aisle B. Reported by Hannah from Operations.,False,False
606,2024-02-12 03:26:15,2024-02-12 05:02:01.590197100,2024-02-12 09:58:38.866901966,P3,resolved,portal,1,6,Sales,identity,Outlook keeps prompting for password on Mac.,Outlook keeps prompting for password on Mac. Reported by Debbie from HR.,False,False
607,2024-02-12 09:15:46,2024-02-12 15:08:22.903098683,2024-02-12 17:10:08.224823020,P3,resolved,email,1,10,Sales,identity,New Zebra printer not visible to shipping station.,New Zebra printer not visible to shipping station. Reported by Travis from Sales.,False,False
608,2024-02-12 09:32:25,2024-02-12 13:57:12.319043478,2024-02-12 17:00:39.722528861,P3,resolved,email,2,4,Warehouse,endpoint,Sales laptop webcam missing from device manager.,Sales laptop webcam missing from device manager. Reported by Laura from HR.,False,False
609,2024-02-12 11:03:42,2024-02-12 16:28:32.163626739,2024-02-13 03:09:34.538059716,P3,resolved,chat,5,8,Finance,business-apps,Shared mailbox permissions disappeared overnight.,Shared mailbox permissions disappeared overnight. Reported by Christopher from Sales.,False,False
610,2024-02-12 12:23:14,2024-02-12 15:02:56.488662222,2024-02-12 16:55:38.380737418,P2,resolved,email,7,1,Warehouse,security,Scanner firmware update broke keyboard wedge mode.,Scanner firmware update broke keyboard wedge mode. Reported by Jeffrey from Warehouse.,False,False
611,2024-02-12 14:17:18,2024-02-12 17:54:31.057583379,2024-02-13 00:32:16.910589351,P3,resolved,portal,7,5,Operations,security,Procurement team reports ERP attachments missing.,Procurement team reports ERP attachments missing. Reported by Heather from Operations.,False,False
612,2024-02-12 15:42:21,2024-02-12 19:30:12.052680351,2024-02-13 14:28:13.174309788,P3,resolved,email,7,10,Operations,security,CEO calendar delegate can no longer edit events.,CEO calendar delegate can no longer edit events. Reported by Kevin from Sales.,True,False
613,2024-02-12 16:23:52,2024-02-12 19:18:10.566618169,2024-02-13 00:10:03.710306300,P2,resolved,chat,5,3,Warehouse,business-apps,Conditional access policy locked out break-glass account.,Conditional access policy locked out break-glass account. Reported by Bonnie from Sales.,True,False
614,2024-02-12 20:11:48,2024-02-13 03:30:35.273348959,2024-02-13 06:25:21.550630442,P3,resolved,phone,6,8,Sales,peripherals,Warehouse RF gun drops Wi-Fi in aisle B.,Warehouse RF gun drops Wi-Fi in aisle B. Reported by Thomas from Warehouse.,False,False
615,2024-02-12 23:45:12,2024-02-13 02:54:27.784152472,2024-02-13 23:52:04.696751670,P4,resolved,email,3,6,Operations,network,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Alyssa from Operations.,False,False
616,2024-02-13 00:51:43,2024-02-13 03:27:07.192989786,,P4,in_progress,chat,6,2,IT,peripherals,VPN fails only for users in Phoenix office.,VPN fails only for users in Phoenix office. Reported by Ronald from Finance.,False,False
617,2024-02-13 02:29:05,2024-02-13 08:47:44.973735821,2024-02-13 10:57:05.822778410,P3,resolved,email,2,2,IT,endpoint,Email signatures disappeared for sales team.,Email signatures disappeared for sales team. Reported by Julie from Finance.,False,False
618,2024-02-13 05:04:28,2024-02-13 07:26:37.333429416,2024-02-14 00:49:57.479679427,P3,resolved,email,8,2,Finance,voice,MFA push not arriving on replacement phone.,MFA push not arriving on replacement phone. Reported by Mark from Sales.,False,False
619,2024-02-13 05:48:52,2024-02-13 10:24:31.834959467,2024-02-13 15:39:56.305996169,P3,resolved,portal,1,5,Finance,identity,ERP role request approved but not applied.,ERP role request approved but not applied. Reported by Jacqueline from Sales.,False,False
620,2024-02-13 06:53:07,2024-02-13 18:48:54.746433269,2024-02-15 03:09:17.107738098,P4,resolved,email,8,4,IT,voice,Mailbox forwarding rule recreated after removal.,Mailbox forwarding rule recreated after removal. Reported by Joseph from HR.,False,False
621,2024-02-13 07:50:45,2024-02-13 12:35:47.905977189,2024-02-13 15:16:58.071222139,P3,resolved,phone,4,9,Operations,saas,Email quarantine released but message still missing.,Email quarantine released but message still missing. Reported by John from Sales.,False,False
622,2024-02-13 08:08:00,2024-02-13 15:46:45.835975881,2024-02-13 21:44:13.504003016,P3,closed,chat,6,8,HR,peripherals,Warehouse scanner will not sync picks to WMS.,Warehouse scanner will not sync picks to WMS. Reported by David from HR.,False,False
623,2024-02-13 08:30:21,2024-02-14 01:15:26.973847124,2024-02-14 13:09:05.344103514,P4,resolved,phone,2,2,Warehouse,endpoint,VPN disconnects every 15 minutes on hotel Wi-Fi.,VPN disconnects every 15 minutes on hotel Wi-Fi. Reported by James from Finance.,False,False
624,2024-02-13 11:24:05,2024-02-13 12:18:22.497318467,2024-02-13 17:49:06.261063549,P2,resolved,email,3,6,Warehouse,network,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by David from Sales.,False,False
625,2024-02-13 14:25:41,2024-02-13 16:16:01.082726308,2024-02-14 05:29:23.283219885,P3,resolved,chat,7,8,HR,security,ERP role request approved but not applied.,ERP role request approved but not applied. Reported by Amanda from HR.,False,False
626,2024-02-13 15:15:52,2024-02-13 16:49:05.805352712,,P3,in_progress,portal,1,7,Finance,identity,VPN client update failed with rollback error.,VPN client update failed with rollback error. Reported by Kathleen from Warehouse.,False,False
627,2024-02-13 17:21:09,2024-02-13 18:45:52.246419141,2024-02-14 01:03:12.270530430,P3,resolved,email,2,1,IT,endpoint,VPN outage reported by remote finance staff.,VPN outage reported by remote finance staff. Reported by Jacob from Sales.,False,False
628,2024-02-13 17:49:34,2024-02-14 09:08:52.005914261,2024-02-14 17:49:23.319908404,P4,resolved,chat,6,1,Warehouse,peripherals,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Javier from Warehouse.,False,False
629,2024-02-13 18:34:56,2024-02-14 00:17:07.937640568,2024-02-14 01:48:56.447148060,P3,resolved,chat,7,6,Finance,security,Warehouse RF gun drops Wi-Fi in aisle B.,Warehouse RF gun drops Wi-Fi in aisle B. Reported by Todd from Finance.,False,False
630,2024-02-13 18:44:06,2024-02-13 20:58:53.972071039,2024-02-14 05:00:19.432862373,P3,resolved,phone,4,10,IT,saas,New hire missing access to onboarding portal.,New hire missing access to onboarding portal. Reported by Jenny from Warehouse.,False,False
631,2024-02-13 19:41:28,2024-02-13 21:26:50.800734902,,P3,pending,phone,1,1,Operations,identity,Label printer feeds blank stock after maintenance.,Label printer feeds blank stock after maintenance. Reported by Tiffany from Sales.,False,False
632,2024-02-13 23:44:22,2024-02-14 00:59:49.131515524,2024-02-14 03:16:59.347539038,P2,resolved,email,2,2,HR,endpoint,Mailbox forwarding rule recreated after removal.,Mailbox forwarding rule recreated after removal. Reported by Alicia from Warehouse.,False,False
633,2024-02-13 23:59:39,2024-02-14 13:17:32.944470412,2024-02-16 14:08:39.542491452,P4,resolved,phone,8,2,Operations,voice,Suspicious login alert triggered for finance user.,Suspicious login alert triggered for finance user. Reported by Justin from Sales.,False,False
634,2024-02-14 01:17:03,2024-02-14 06:34:09.456170252,2024-02-15 06:18:01.511967425,P4,closed,phone,2,4,Sales,endpoint,Intune enrollment stuck on compliance evaluation.,Intune enrollment stuck on compliance evaluation. Reported by Craig from HR.,False,False
635,2024-02-14 03:15:03,2024-02-14 14:19:38.729252148,,P4,in_progress,chat,5,9,Finance,business-apps,ERP role request approved but not applied.,ERP role request approved but not applied. Reported by James from Sales.,False,False
636,2024-02-14 04:26:57,2024-02-14 13:45:07.649291907,2024-02-15 17:07:52.615656565,P4,resolved,email,8,10,IT,voice,Docking station no longer drives dual monitors.,Docking station no longer drives dual monitors. Reported by Jeremy from Warehouse.,False,False
637,2024-02-14 04:27:25,2024-02-14 11:51:27.886292242,2024-02-14 11:51:27.581495902,P3,resolved,portal,4,4,Finance,saas,Payroll batch job missed scheduled overnight window.,Payroll batch job missed scheduled overnight window. Reported by Harry from HR.,False,False
638,2024-02-14 05:29:30,2024-02-14 09:25:16.478442820,2024-02-14 13:34:27.729185004,P3,resolved,email,1,8,Sales,identity,Laptop blue-screened during payroll export.,Laptop blue-screened during payroll export. Reported by Alexis from Sales.,False,False
639,2024-02-14 06:56:23,2024-02-14 12:28:13.611362063,2024-02-14 19:21:30.899064960,P3,resolved,email,7,1,Operations,security,M365 outage causing login failures across offices.,M365 outage causing login failures across offices. Reported by Amanda from HR.,False,False
640,2024-02-14 11:08:24,2024-02-14 13:05:31.586615649,2024-02-14 13:15:34.321161675,P2,closed,phone,7,6,Finance,security,Label printer feeds blank stock after maintenance.,Label printer feeds blank stock after maintenance. Reported by Joshua from Sales.,False,False
641,2024-02-14 11:09:21,2024-02-14 17:52:50.076517790,2024-02-14 17:11:18.163701072,P3,resolved,phone,6,7,HR,peripherals,VPN client update failed with rollback error.,VPN client update failed with rollback error. Reported by Terri from Finance.,False,False
642,2024-02-14 11:50:55,2024-02-14 16:17:50.834080975,2024-02-14 20:27:18.439609637,P3,resolved,phone,8,9,IT,voice,Conference room display shows no HDMI signal.,Conference room display shows no HDMI signal. Reported by Angela from HR.,False,False
643,2024-02-14 13:53:28,2024-02-14 14:22:14.534318305,2024-02-14 17:39:13.920233720,P1,resolved,email,7,9,Finance,security,Conditional access policy locked out break-glass account.,Conditional access policy locked out break-glass account. Reported by Heidi from HR.,True,False
644,2024-02-14 14:58:51,2024-02-15 02:41:19.170688698,2024-02-17 04:20:41.172563091,P4,resolved,portal,6,1,Warehouse,peripherals,Distribution center users cannot reach file server.,Distribution center users cannot reach file server. Reported by David from Finance.,False,False
645,2024-02-14 15:18:13,2024-02-14 16:28:14.632027126,2024-02-14 19:21:12.474286042,P2,resolved,portal,3,5,IT,network,SSO certificate warning shown on benefits portal.,SSO certificate warning shown on benefits portal. Reported by Miranda from Warehouse.,False,False
646,2024-02-14 16:56:11,2024-02-14 18:33:24.254138015,2024-02-15 09:30:44.103891416,P3,resolved,portal,1,1,IT,identity,Sales laptop webcam missing from device manager.,Sales laptop webcam missing from device manager. Reported by Travis from HR.,False,False
647,2024-02-14 18:25:34,2024-02-15 10:13:11.877301704,,P4,in_progress,portal,6,1,Sales,peripherals,BitLocker recovery key prompt appears at boot.,BitLocker recovery key prompt appears at boot. Reported by Monique from HR.,False,False
648,2024-02-14 19:22:19,2024-02-15 00:04:45.270909672,2024-02-15 04:22:14.099037497,P3,resolved,phone,7,2,HR,security,VPN outage reported by remote finance staff.,VPN outage reported by remote finance staff. Reported by Audrey from Operations.,False,False
649,2024-02-14 23:47:28,2024-02-15 01:48:12.138623838,2024-02-15 03:00:03.851378518,P2,resolved,chat,6,10,Operations,peripherals,Email signatures disappeared for sales team.,Email signatures disappeared for sales team. Reported by Taylor from Finance.,False,False
650,2024-02-15 03:38:46,2024-02-15 05:03:31.746809977,2024-02-15 21:12:21.585366198,P3,resolved,chat,6,3,Finance,peripherals,Single sign-on to HRIS returns invalid relay state.,Single sign-on to HRIS returns invalid relay state. Reported by Scott from Warehouse.,False,False
651,2024-02-15 04:14:11,2024-02-15 07:28:58.443675365,2024-02-17 19:43:27.301491141,P4,resolved,email,6,8,HR,peripherals,Barcode labels printing with incorrect dimensions.,Barcode labels printing with incorrect dimensions. Reported by Jack from Warehouse.,False,False
652,2024-02-15 04:37:46,2024-02-15 23:33:05.204336509,2024-02-17 14:40:29.947657906,P4,resolved,portal,3,8,HR,network,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Brett from Sales.,False,False
653,2024-02-15 06:54:21,2024-02-15 12:16:04.440233781,2024-02-15 19:33:57.548352432,P3,closed,portal,1,9,Warehouse,identity,Teams calls dropping audio after two minutes.,Teams calls dropping audio after two minutes. Reported by Shelley from HR.,False,False
654,2024-02-15 08:36:22,2024-02-15 10:16:30.122963990,2024-02-15 12:20:04.281190228,P2,resolved,portal,6,6,IT,peripherals,Email search indexing incomplete after migration.,Email search indexing incomplete after migration. Reported by Tim from Operations.,False,False
655,2024-02-15 08:51:21,2024-02-15 16:21:15.550962531,2024-02-16 06:47:49.301136842,P3,resolved,phone,8,10,Warehouse,voice,New hire missing access to onboarding portal.,New hire missing access to onboarding portal. Reported by Lynn from Warehouse.,True,False
656,2024-02-15 14:14:49,2024-02-15 17:15:21.032679058,2024-02-15 21:52:34.605372797,P3,resolved,email,2,5,Warehouse,endpoint,Sales laptop webcam missing from device manager.,Sales laptop webcam missing from device manager. Reported by Richard from HR.,False,False
657,2024-02-15 15:28:28,2024-02-15 18:21:08.420157916,2024-02-17 14:03:17.356500721,P4,resolved,email,1,8,HR,identity,Warehouse scanner will not sync picks to WMS.,Warehouse scanner will not sync picks to WMS. Reported by Charles from Warehouse.,False,False
658,2024-02-15 16:52:55,2024-02-16 06:59:17.149745009,2024-02-17 12:07:01.916260105,P4,resolved,phone,6,8,IT,peripherals,Sales laptop webcam missing from device manager.,Sales laptop webcam missing from device manager. Reported by Crystal from Finance.,False,False
659,2024-02-15 18:02:10,2024-02-15 21:58:46.144537262,2024-02-17 04:36:01.492508682,P4,resolved,portal,4,6,Warehouse,saas,Suspicious login alert triggered for finance user.,Suspicious login alert triggered for finance user. Reported by Brian from Warehouse.,False,False
