comment_id,ticket_id,agent_id,created_at,visibility,team,body
1268,564,9,2024-02-09 17:23:11.803952,public,security,Customer contacted and asked to retry after cache clear.
1269,565,1,2024-02-09 03:49:48.668020,public,tier-1,Customer contacted and asked to retry after cache clear.
1270,565,1,2024-02-09 20:55:14.520825,public,tier-1,MFA re-registration completed successfully.
1271,565,1,2024-02-10 04:36:35.084079,public,tier-1,Security review requested before granting exception.
1272,566,1,2024-02-09 12:06:28.313326,public,tier-1,Temporary workaround provided pending vendor response.
1273,566,1,2024-02-10 02:04:02.645695,public,tier-1,Closing after three business days without reply.
1274,566,1,2024-02-10 10:56:30.500327,internal,tier-1,Customer contacted and asked to retry after cache clear.
1275,567,8,2024-02-09 11:23:32.809738,internal,business-apps,Phone call completed with warehouse supervisor.
1276,567,8,2024-02-09 19:30:17.462005,internal,business-apps,Found stale token in local credential manager.
1277,568,1,2024-02-09 09:46:48.984012,public,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
1278,569,6,2024-02-09 17:07:18.378609,internal,identity,Customer contacted and asked to retry after cache clear.
1279,569,6,2024-02-09 19:32:21.584168,internal,identity,Assigned specialist for ERP module permissions.
1280,570,2,2024-02-09 15:34:25.731389,public,tier-1,Vendor status page confirms partial service disruption.
1281,570,2,2024-02-09 18:22:05.648988,internal,tier-1,Reopened because problem recurred after overnight reboot.
1282,570,2,2024-02-09 20:18:08.457573,public,tier-1,Vendor status page confirms partial service disruption.
1283,571,7,2024-02-09 14:20:11.941225,internal,network,Network team reviewing firewall and VPN telemetry.
1284,572,2,2024-02-10 07:48:10.851304,public,tier-1,User reports workaround acceptable until maintenance window.
1285,572,2,2024-02-10 11:30:06.722861,public,tier-1,User verified access restored after role sync.
1286,573,3,2024-02-10 07:35:05.056070,public,tier-1,Applied GPO update and forced policy refresh.
1287,573,3,2024-02-10 18:00:54.192810,public,tier-1,Reset print spooler and reinstalled queue.
1288,573,3,2024-02-10 18:53:26.116865,public,tier-1,Assigned specialist for ERP module permissions.
1289,574,6,2024-02-09 19:36:43.042568,public,identity,Customer contacted and asked to retry after cache clear.
1290,574,6,2024-02-10 04:43:28.105351,public,identity,Vendor status page confirms partial service disruption.
1291,574,6,2024-02-10 12:03:24.845509,public,identity,Vendor status page confirms partial service disruption.
1292,575,4,2024-02-10 05:24:50.159913,public,tier-2,Customer contacted and asked to retry after cache clear.
1293,575,4,2024-02-10 17:16:32.289322,public,tier-2,Vendor status page confirms partial service disruption.
1294,576,3,2024-02-10 05:49:20.490705,internal,tier-1,Closing after three business days without reply.
1295,576,3,2024-02-10 22:53:55.538042,public,tier-1,Service restored; monitoring for repeat failures.
1296,577,1,2024-02-10 04:20:52.195154,internal,tier-1,User reports workaround acceptable until maintenance window.
1297,578,1,2024-02-10 17:19:57.614843,internal,tier-1,Issue now limited to users on macOS Sonoma.
1298,579,2,2024-02-10 11:09:51.530014,public,tier-1,User reports workaround acceptable until maintenance window.
1299,580,3,2024-02-10 09:07:07.017997,internal,tier-1,Customer contacted and asked to retry after cache clear.
1300,580,3,2024-02-10 10:12:22.937399,public,tier-1,Device shipped to depot for motherboard replacement.
1301,580,3,2024-02-10 11:12:46.706261,public,tier-1,Assigned specialist for ERP module permissions.
1302,581,2,2024-02-10 11:51:43.044923,public,tier-1,MFA re-registration completed successfully.
1303,581,2,2024-02-11 02:47:49.591507,public,tier-1,Issue now limited to users on macOS Sonoma.
1304,581,2,2024-02-11 11:01:07.400326,public,tier-1,Service restored; monitoring for repeat failures.
1305,582,6,2024-02-10 21:10:24.751782,internal,identity,Customer contacted and asked to retry after cache clear.
1306,582,6,2024-02-11 09:32:58.568539,internal,identity,Escalated to Tier 2 because issue impacts executive workflow.
1307,583,9,2024-02-10 19:02:14.177444,public,security,Awaiting screenshot and exact error timestamp from requester.
1308,583,9,2024-02-11 01:29:03.155341,internal,security,User verified access restored after role sync.
1309,584,8,2024-02-10 14:27:36.302895,public,business-apps,Escalated to Tier 2 because issue impacts executive workflow.
1310,585,4,2024-02-10 23:41:26.278106,public,tier-2,Found stale token in local credential manager.
1311,585,4,2024-02-11 04:52:38.863249,internal,tier-2,Phone call completed with warehouse supervisor.
1312,586,5,2024-02-11 05:13:04.410278,internal,tier-2,Closing after three business days without reply.
1313,586,5,2024-02-11 22:05:39.072836,internal,tier-2,Vendor status page confirms partial service disruption.
1314,586,5,2024-02-12 08:34:47.586255,public,tier-2,Applied GPO update and forced policy refresh.
1315,586,5,2024-02-12 10:36:10.789548,public,tier-2,Closing after three business days without reply.
1316,586,5,2024-02-12 16:44:30.956153,public,tier-2,Found stale token in local credential manager.
1317,587,8,2024-02-10 22:21:49.817347,public,business-apps,Monitor issue persisted after cable swap.
1318,587,8,2024-02-11 05:05:10.317689,internal,business-apps,Issue now limited to users on macOS Sonoma.
1319,587,8,2024-02-11 19:47:56.919813,public,business-apps,User verified access restored after role sync.
1320,588,10,2024-02-11 00:49:14.131535,public,collaboration,Customer contacted and asked to retry after cache clear.
1321,589,6,2024-02-10 18:55:04.812154,public,identity,MFA re-registration completed successfully.
1322,589,6,2024-02-11 05:25:27.800096,public,identity,Device shipped to depot for motherboard replacement.
1323,589,6,2024-02-11 14:57:54.754054,public,identity,Vendor status page confirms partial service disruption.
1324,590,2,2024-02-10 20:27:29.185288,public,tier-1,Issue now limited to users on macOS Sonoma.
1325,590,2,2024-02-11 06:49:58.876790,public,tier-1,Found stale token in local credential manager.
1326,591,9,2024-02-10 20:29:43.698557,internal,security,User verified access restored after role sync.
1327,591,9,2024-02-11 08:35:36.269178,public,security,Reopened because problem recurred after overnight reboot.
1328,591,9,2024-02-11 21:52:04.993023,public,security,Security review requested before granting exception.
1329,592,6,2024-02-11 07:01:56.852608,public,identity,Reset print spooler and reinstalled queue.
1330,592,6,2024-02-11 18:50:00.845697,public,identity,Closing after three business days without reply.
1331,592,6,2024-02-12 02:22:44.292974,public,identity,Awaiting screenshot and exact error timestamp from requester.
1332,593,1,2024-02-11 04:46:39.801175,public,tier-1,Awaiting screenshot and exact error timestamp from requester.
1333,593,1,2024-02-11 11:31:43.582895,public,tier-1,Reopened because problem recurred after overnight reboot.
1334,593,1,2024-02-12 02:55:43.013039,internal,tier-1,Found stale token in local credential manager.
1335,594,3,2024-02-11 19:40:27.583107,internal,tier-1,Network team reviewing firewall and VPN telemetry.
1336,594,3,2024-02-12 09:48:09.037191,public,tier-1,Queue backlog high due to concurrent outage tickets.
1337,594,3,2024-02-12 22:21:55.152260,internal,tier-1,Linked to active parent incident to reduce duplicate handling.
1338,595,6,2024-02-11 07:35:56.698626,internal,identity,User verified access restored after role sync.
1339,595,6,2024-02-11 16:11:12.083492,public,identity,Confirmed issue reproducible on spare device.
1340,595,6,2024-02-11 20:41:53.871360,public,identity,User reports workaround acceptable until maintenance window.
1341,596,9,2024-02-11 14:02:47.485142,public,security,Device shipped to depot for motherboard replacement.
1342,596,9,2024-02-11 23:36:49.195274,internal,security,Queue backlog high due to concurrent outage tickets.
1343,596,9,2024-02-12 06:21:43.728178,internal,security,User verified access restored after role sync.
1344,597,9,2024-02-11 20:30:27.934313,internal,security,Reopened because problem recurred after overnight reboot.
1345,598,2,2024-02-11 21:55:15.950940,public,tier-1,Reset print spooler and reinstalled queue.
1346,598,2,2024-02-12 06:47:07.006651,internal,tier-1,Network team reviewing firewall and VPN telemetry.
1347,598,2,2024-02-12 10:25:41.419771,public,tier-1,Applied GPO update and forced policy refresh.
1348,599,8,2024-02-11 13:39:09.758463,public,business-apps,User reports workaround acceptable until maintenance window.
1349,599,8,2024-02-11 22:49:07.535161,public,business-apps,Escalated to Tier 2 because issue impacts executive workflow.
1350,599,8,2024-02-12 06:53:00.629050,public,business-apps,Applied GPO update and forced policy refresh.
1351,600,10,2024-02-12 05:29:11.656797,public,collaboration,Linked to active parent incident to reduce duplicate handling.
1352,601,8,2024-02-11 15:22:42.245513,internal,business-apps,Awaiting screenshot and exact error timestamp from requester.
1353,601,8,2024-02-12 04:48:42.604568,public,business-apps,Vendor status page confirms partial service disruption.
1354,601,8,2024-02-12 05:25:58.200593,internal,business-apps,Security review requested before granting exception.
1355,602,8,2024-02-12 04:03:50.961567,internal,business-apps,Assigned specialist for ERP module permissions.
1356,603,8,2024-02-12 01:27:51.395216,public,business-apps,MFA re-registration completed successfully.
1357,603,8,2024-02-12 07:16:59.445526,public,business-apps,Found stale token in local credential manager.
1358,603,8,2024-02-12 17:19:24.526074,public,business-apps,Security review requested before granting exception.
1359,603,8,2024-02-13 04:30:20.480193,public,business-apps,Found stale token in local credential manager.
1360,603,8,2024-02-13 18:40:06.186238,public,business-apps,Queue backlog high due to concurrent outage tickets.
1361,604,6,2024-02-11 21:24:22.127373,internal,identity,Applied GPO update and forced policy refresh.
1362,604,6,2024-02-11 21:56:27.540229,public,identity,Awaiting screenshot and exact error timestamp from requester.
1363,604,6,2024-02-12 13:16:27.216767,internal,identity,Monitor issue persisted after cable swap.
1364,605,7,2024-02-12 19:15:01.774027,public,network,Temporary workaround provided pending vendor response.
1365,606,6,2024-02-12 10:17:26.205950,public,identity,Service restored; monitoring for repeat failures.
1366,606,6,2024-02-13 01:28:42.462985,public,identity,Service restored; monitoring for repeat failures.
1367,607,10,2024-02-13 01:27:54.259069,public,collaboration,User reports workaround acceptable until maintenance window.
1368,607,10,2024-02-13 17:56:59.660031,internal,collaboration,Queue backlog high due to concurrent outage tickets.
1369,608,4,2024-02-12 18:21:17.941762,public,tier-2,Reset print spooler and reinstalled queue.
1370,608,4,2024-02-12 21:49:01.826738,internal,tier-2,Awaiting screenshot and exact error timestamp from requester.
1371,608,4,2024-02-13 09:07:03.769755,public,tier-2,Service restored; monitoring for repeat failures.
1372,609,8,2024-02-12 17:59:59.156036,public,business-apps,Assigned specialist for ERP module permissions.
1373,610,1,2024-02-12 22:53:32.552600,public,tier-1,Customer contacted and asked to retry after cache clear.
1374,610,1,2024-02-13 00:49:44.696168,public,tier-1,Linked to active parent incident to reduce duplicate handling.
1375,610,1,2024-02-13 09:37:32.598576,internal,tier-1,Vendor status page confirms partial service disruption.
1376,610,1,2024-02-14 03:00:01.102217,public,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
1377,610,1,2024-02-14 18:11:41.797941,public,tier-1,Customer contacted and asked to retry after cache clear.
1378,611,5,2024-02-13 03:23:15.886062,public,tier-2,User verified access restored after role sync.
1379,611,5,2024-02-13 09:41:05.221077,public,tier-2,Service restored; monitoring for repeat failures.
1380,611,5,2024-02-13 10:45:05.318052,public,tier-2,Service restored; monitoring for repeat failures.
1381,612,10,2024-02-12 17:42:00.021790,public,collaboration,Found stale token in local credential manager.
1382,612,10,2024-02-13 05:40:42.229912,internal,collaboration,Security review requested before granting exception.
1383,612,10,2024-02-13 17:49:40.300704,public,collaboration,Found stale token in local credential manager.
1384,612,10,2024-02-14 04:14:22.156182,public,collaboration,Network team reviewing firewall and VPN telemetry.
1385,613,3,2024-02-12 23:18:17.563941,public,tier-1,Reopened because problem recurred after overnight reboot.
1386,613,3,2024-02-13 16:44:09.029323,public,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
1387,614,8,2024-02-12 23:40:12.151797,public,business-apps,Network team reviewing firewall and VPN telemetry.
1388,614,8,2024-02-13 13:16:04.497217,internal,business-apps,Closing after three business days without reply.
1389,615,6,2024-02-13 14:22:35.699952,public,identity,Assigned specialist for ERP module permissions.
1390,615,6,2024-02-13 19:46:49.179238,internal,identity,User reports workaround acceptable until maintenance window.
1391,616,2,2024-02-13 09:04:20.792817,public,tier-1,Temporary workaround provided pending vendor response.
1392,617,2,2024-02-13 05:40:10.221852,public,tier-1,Awaiting screenshot and exact error timestamp from requester.
